URL_Completa,Titulo,Descripción,fecha
https://www.abc.es/espana/madrid/abci-robo-furgoneta-calle-mayor-acaba-tres-motos-arrolladas-y-escaparate-destrozado-201905141958_video.html,Un robo de una furgoneta en la calle Mayor acaba con tres motos ...,Un intento de <em>robo</em> a un repartidor en la <em>calle</em> Mayor de <em>Madrid</em> ha sembrado el pánico esta tarde entre los numerosos viandantes de esta zona&nbsp;...,14 may. 2019
https://lacronicadelpajarito.com/espana/una-joven-okupa-la-casa-de-su-abuelo-cuando-este-estaba-de-viaje,Una joven okupa la casa de su abuelo cuando éste estaba de viaje,"Dije que era mi hija y que era un <em>robo</em> con fuerza. Me dijeron que ... Y lo atiende: “Sí, sí, el piso es en <em>Madrid</em> en la <em>calle</em> Atocha 112. Vale. Vale.",26 jun. 2019
https://www.diariodealcala.es/2019/06/03/aficionados-britanicos-al-futbol-arrestados-por-asalto-robo-y-masturbacion-en-publico/,"Aficionados británicos al fútbol arrestados por asalto, robo y ...","Aficionados británicos al fútbol arrestados por asalto, <em>robo</em> y masturbación en público ... dirigían al estadio, donde se encuentra el club de fútbol Atlético de <em>Madrid</em>. ... sobrevolar la <em>Plaza</em> Mayor, que era una de las zonas de aficionados ... Un cuarto fue detenido en la <em>calle</em> Jorge Juan, cerca de la zona de&nbsp;...",3 jun. 2019
https://getafeactualidad.es/2019/01/15/robos-zona-centro/,"Comerciantes de la zona Centro, en alerta por el aumento de robos a ...","Comerciantes de la zona Centro, en alerta por el aumento de <em>robos</em> a ... situado en la céntrica <em>calle Madrid</em>, a mediodía y aprovechando que el&nbsp;...",15 ene. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/Operacion-policial-Madrid-dedicada-camiones-robos-2-2111208867--20190409112552.html,Operación policial en Madrid contra una banda dedicada al robo de ...,"Telemadrid ha sido testigo directo de uno de los registros efectuados, en la <em>calle</em> Cooperativa eléctrica, en el barrio de El Pozo del Tío&nbsp;...",9 abr. 2019
http://www.telemadrid.es/programas/telenoticias-fin-de-semana/Oleada-robos-plena-Ciudad-Lineal-2-2125007489--20190525023855.html,Oleada de robos en plena calle en Ciudad Lineal,"Inquietud entre los vecinos de Ciudad Lineal después de la última oleada de <em>robos</em> y actos vandálicos en comercios, en vehículos, a plena luz&nbsp;...",25 may. 2019
https://www.abc.es/espana/madrid/abci-alerta-policial-explosion-robos-tras-reforma-gran-201901070150_noticia.html,Alerta policial por la «explosión de robos» tras la reforma de la Gran Vía,Cada día se denuncian 260 hurtos en la ciudad de <em>Madrid</em>. ... el «parking» de la <em>plaza</em> de los Mostenses o en uno de la <em>calle</em> de Santa Isabel.,6 ene. 2019
http://www.telemadrid.es/programas/madrid-directo/Oleada-robos-navaja-Gran-Via-2-2108809148--20190401082538.html,Oleada de robos a punta de navaja en plena Gran Vía,"Al cocinero Gonzalo de Ambrosio le han robado el móvil dos veces, en el mismo lugar (Gran Vía), las mismas personas y bajo el mismo modus&nbsp;...",1 abr. 2019
http://www.telemadrid.es/noticias/madrid/robos-casa-apuestas-Carabanchel-Orcasitas-bar-0-2118388147--20190503110408.html,Dos robos en una casa de apuestas de Carabanchel y en un bar de ...,"Madrugada de viernes con varios <em>robos</em> en <em>Madrid</em>. ... Por otro lado, un bar de la <em>calle</em> Gran <em>Avenida</em>, en Orcasitas, también ha sido asaltado&nbsp;...",3 may. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/Roban-madrugada-bar-avenida-Daroca-2-2092910690--20190207073947.html,Roban de madrugada un bar de la avenida Daroca,Ha ocurrido en la <em>avenida</em> de Daroca. Los ladrones han reventado la puerta de un bar para llevarse la recaudación de las dos máquinas&nbsp;...,6 feb. 2019
https://www.elconfidencial.com/espana/madrid/2019-03-20/robos-viviendas-oeste-madrid-majadahonda_1891058/,Los ladrones del este asaltan el 'rico' oeste madrileño: 1.000 robos de ...,"En Pozuelo los <em>robos</em> han crecido un 23% y en Galapagar un 42%. ... con muchos más habitantes y un <em>parque</em> de viviendas más amplio. ... ""Son grupos que vienen a <em>Madrid</em> a realizar campañas de asaltos y luego vuelven a sus países. ... Las Rozas ocupa la décima <em>plaza</em> (50.286 euros) y otro municipio&nbsp;...",19 mar. 2019
http://www.telemadrid.es/programas/esta-pasando/Panico-vecinos-Ciudad-Lineal-2-2124107619--20190522074614.html,Una oleada de atracos desata el pánico en Ciudad Lineal,"Se están produciendo, denuncian, atracos a comercios, asaltos a casas y <em>robos</em> a ancianos con violencia en plena <em>calle</em>.",22 may. 2019
https://www.elmundo.es/madrid/2019/05/09/5cd40008fdddff89048b459a.html,Detenidos 17 jóvenes por cometer 51 robos con gran violencia en ...,Detenidos 17 jóvenes por cometer 51 <em>robos</em> con gran violencia en ... de un <em>robo</em> en plena <em>calle</em> con violencia e intimidación por parte de varios&nbsp;...,9 may. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/Aumentan-robos-intimidacion-Gran-Via-2-2110008990--20190405082536.html,Aumentan los robos con intimidación a las seis de la mañana en Gran ...,Casi todas las denuncias se producen entre las seis y las siete de la mañana frente al edificio de Telefónica y también en la <em>plaza</em> de Pedro&nbsp;...,5 abr. 2019
https://www.elconfidencial.com/espana/2019-02-27/asalto-embajada-corea-norte-aravaca-rehenes-robo-ordenadores_1849490/,Asaltan la embajada de Corea del Norte en Madrid con rehenes y ...,"Un grupo de hombres tomó el pasado viernes la embajada de Corea del Norte en <em>Madrid</em>, situada en el número 43 de la <em>calle</em> Darío Aparicio&nbsp;...",26 feb. 2019
https://www.cadena100.es/disfrutar/cultura/noticias/cortan-las-principales-calles-madrid-para-facilitar-robo-del-banco-espana-20190414_394828,Cortan las principales calles de Madrid para facilitar el ''robo del ...,"Hoy roban el Banco de España de <em>Madrid</em>, literalmente. ... la madrugada del lunes, con motivo del rodaje de la película en la <em>plaza</em> de Cibeles.",14 abr. 2019
http://www.telemadrid.es/noticias/madrid/Oleada-coches-Galapagar-decena-denuncias-0-2113588627--20190417111446.html,Oleada de robos en coches y locales en Galapagar con casi una ...,La Guardia Civil ha recibido nueve denuncias por <em>robos</em> en el interior ... un local de la <em>plaza</em> de la Constitución y otro en la <em>calle</em> San Gregorio.,17 abr. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/robo-casas-apuestas-buenos-dias-2-2101309849--20190307083947.html,Nuevo robo en una casa de apuestas en el distrito de Fuencarral,La casa de apuestas está situada en la <em>calle</em> Isla Paragua en el distrito de Fuencarral. Los ladrones huyeron a toda velocidad y la Policía sigue&nbsp;...,6 mar. 2019
https://www.abc.es/espana/madrid/abci-oleada-robos-coches-y-vandalismo-golpea-elipa-barrio-no-201812190205_noticia.html,Una oleada de robos en coches y vandalismo golpea La Elipa: «El ...,"El sábado, por ejemplo, cuatro cubos ardieron alrededor de las seis de la mañana: uno en la <em>avenida</em> de Daroca, otro en la <em>calle</em> de&nbsp;...",18 dic. 2018
http://www.telemadrid.es/programas/madrid-directo/preocupacion-robos-Arroyomolinos-denuncia-vecinal-2-2088711177--20190124083826.html,Preocupación por la oleada de robos en Arroyomolinos,"Los vecinos y comerciantes de Arroyomolinos denuncian la falta de seguridad en la zona. Se producen <em>robos</em> en trasteros, viviendas, coches e&nbsp;...",24 ene. 2019
https://www.elmundo.es/madrid/2019/01/03/5c2e029321efa0786c8b45a2.html,Un hombre de 87 años muere tras ser golpeado en el robo de su casa ...,"Emérito R. J., de 87 años, fue hallado muerto el pasado miércoles en su casa del número 10 de la <em>calle</em> Faisán de Leganés con un golpe en la&nbsp;...",3 ene. 2019
https://www.abc.es/espana/madrid/abci-peleas-robos-y-cucharachas-infierno-narcolocal-san-blas-201904260048_noticia.html,"Peleas, robos y cucarachas: el infierno de un narcolocal de San Blas","Enclavado en el número 1 de la <em>calle</em> de Castillo de Oropesa, ... de la Vivienda de <em>Madrid</em> (Ivima) al que acusan de desentenderse del asunto.",25 abr. 2019
https://www.elmundo.es/madrid/2019/05/21/5ce2d3ae21efa0c8708b45e0.html,Detenido un peligroso ladrón de coches tras perder una oreja en un ...,El grupo siempre actuaba de noche y en las calles <em>Avenida</em> del ... recuperar la mayoría de coches robados en la <em>calle</em> Fuente Arenosa de la&nbsp;...,20 may. 2019
http://www.telemadrid.es/programas/telenoticias-1/Cae-Madrid-especializada-desguace-detenidos-2-2103409656--20190314023612.html,Cae en Madrid una banda especializada en robo y desguace de ...,"La Guardia Civil ha desmantelado en <em>Madrid</em>, con la detención de 22 personas, una de las bandas más especializadas en el <em>robo</em> y desguace&nbsp;...",14 mar. 2019
https://www.defensacentral.com/real_madrid/1556382576-el-robo-del-atleti-que-deja-la-segunda-plaza-vista-para-sentencia,El robo del Atleti que deja la segunda plaza vista para sentencia,"El Real <em>Madrid</em> tiene realmente complicado llegar a la segunda <em>plaza</em> de la clasificación liguera. El Atlético de <em>Madrid</em> ganó 1-0 al Valladolid, de forma muy&nbsp;...",27 abr. 2019
https://www.elconfidencial.com/tecnologia/2019-03-03/iphone-robo-madrid-marruecos-apple_1841706/,Me robaron el iPhone en Madrid y me fui a Marruecos a recuperarlo,"Me robaron el iPhone en <em>Madrid</em> y me fui a Marruecos a recuperarlo ... Salí a la <em>calle</em> por si veía al ladrón pero no hubo suerte, así que activé la app ... Aterrizo en Rabat un mes después del <em>robo</em>. ... El GPS nos lleva hasta una <em>avenida</em> enorme donde se suceden las vitrinas con teléfonos de segunda mano.",2 mar. 2019
https://www.abc.es/espana/castilla-la-mancha/toledo/pueblos/abci-siete-detenidos-54-robos-vehiculos-municipios-toledo-y-madrid-201903201433_noticia.html,"El desahucio de un chalé okupado, detrás del arresto de una banda ...","La vivienda, situada en la <em>calle</em> Manducha, estaba ocupada por un español y tres polacos. ... sido sustraídas de un <em>parque</em> en la <em>calle</em> de la Vereda de San José. ... la gran mayoría (54) por el <em>robo</em> de vehículos de una misma marca y con ... de Henares, Leganés, Getafe, Torrejón de Ardoz y <em>Madrid</em> capital.",20 mar. 2019
http://www.telemadrid.es/programas/telenoticias-fin-de-semana/ladrones-asaltan-locales-misma-Molar-2-2121107879--20190512025211.html,Cuatro ladrones asaltan tres locales de una calle de El Molar la ...,"Noche de película para los vecinos de El Molar, donde, un grupo de cuatro hombres han intentado entrar en tres locales de la misma <em>calle</em>,&nbsp;...",12 may. 2019
http://www.telemadrid.es/programas/madrid-directo/robos-destrozo-coches-Vicalvaro-2-2100410001--20190304075547.html,¿Quién está detrás del robo y destrozo de vehículos en Vicálvaro?,Los vecinos de Vicálvaro denuncian la oleada de <em>robos</em> que están sufriendo en sus vehículos. Hay alguien que se dedica a destrozarles sus&nbsp;...,4 mar. 2019
https://www.lasexta.com/noticias/sociedad/cuatro-ladrones-consiguen-escapar-de-un-robo-en-una-joyeria-de-la-llagosta-barcelona-video_201904155cb4a7c90cf2d6d805f62d17.html,Cuatro ladrones consiguen escapar de un robo en una joyería de La ...,"El <em>robo</em> fue perpetrado por tres individuos mientras otro de ellos vigilaba en la <em>calle</em> con un coche. Durante el suceso, los vecinos de La&nbsp;...",15 abr. 2019
http://www.telemadrid.es/programas/madrid-directo/oleada-robos-comercios-locales-Vicalvaro-2-2092310816--20190205081956.html,Preocupación por la oleada de robos en comercios de Vicálvaro,"En casas de apuestas, bares e incluso farmacias, los cacos se hacen con lo recaudado en varios locales y establecimientos de Vicálvaro.",5 feb. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/Roban-peluqueria-Latina-llevarse-euros-2-2113008680--20190415074058.html,Roban una peluquería en La Latina para llevarse tan sólo 50 euros,"<em>Robo</em> esta noche en una peluquería situada en la <em>calle</em> Ramón Azorín, en el distrito de Latina. El ladrón ha destrozada el cristal de la puerta&nbsp;...",14 abr. 2019
http://www.telemadrid.es/programas/madrid-directo/preocupacion-oleada-robos-Arroyomolinos-2-2116308441--20190426080121.html,Preocupación por la sucesión de robos en Arroyomolinos,"Los vecinos de Arroyomolinos se denuncian 7 <em>robos</em> a la semana, según la Guardia Civil. El último ha tenido lugar en una tienda de material&nbsp;...",26 abr. 2019
http://www.telemadrid.es/noticias/madrid/Noche-robos-Madrid-alunizajes-mazas-0-2037396249--20180806092425.html,"Noche de robos en Madrid: Dos alunizajes, uno con mazas, en tres ...","Noche de <em>robos</em> en <em>Madrid</em>: Dos alunizajes, uno con mazas, en tres ... En la <em>Avenida</em> de Cordoba de Usera, en el Museo del Jamón se ... Un tercer hurto, este con mazas, se ha producido en un bar de la <em>plaza</em> San Vicente de&nbsp;...",6 ago. 2018
https://www.elmundo.es/madrid/2018/09/17/5b9eb54a468aeb850c8b45a2.html,Cada 26 minutos se roba en un piso de Madrid,"Los <em>robos</em> en viviendas en lo que va de año han repuntado en la capital, donde cada 26 minutos se produce un desfalco en una casa.",16 sept. 2018
https://www.elmundo.es/madrid/2019/02/19/5c6c0294fdddffed668b4645.html,Detenida una banda de 'aluniceros' que asaltó tiendas de la 'Milla de ...,La Policía Nacional ha desarticulado un grupo de aluniceros que asaltaba comercios con vehículos robados en <em>Madrid</em> y Guadalajara en una&nbsp;...,19 feb. 2019
https://majadahondamagazin.es/alarma-social-en-majadahonda-tras-el-robo-en-la-vivienda-de-azucar-moreno-en-los-fresnos-136498,Alarma social en Majadahonda tras el robo en la vivienda de Azúcar ...,"El <em>robo</em> ha causado un gran impacto mediático, ya que Toñi Moreno ... ha alertado en su último informe que la Zona Oeste de <em>Madrid</em> es la más&nbsp;...",18 may. 2019
https://www.diariodesevilla.es/sevilla/robo-alunizaje-supermercado-avenida-Hytasa_0_1346265810.html,Una banda de aluniceros asalta un supermercado de la avenida de ...,Una banda de aluniceros asaltó la madrugada de ayer el supermercado de la cadena Mercadona en la <em>avenida</em> de Hytasa. Los ladrones&nbsp;...,16 abr. 2019
https://www.abc.es/motor/reportajes/abci-madrid-comunidad-mas-robos-vehiculos-201811150302_noticia.html,"Madrid, la comunidad con más robos de vehículos",La Comunidad de <em>Madrid</em> ha sido el territorio en el que más <em>robos</em> de ... las tres comunidades autónomas con mayor <em>parque</em> automovilístico de&nbsp;...,14 nov. 2018
https://aristeguinoticias.com/2506/mexico/suspenden-continuacion-de-kinder-nxivm-en-huixquilucan-desaparece-rastros-de-nuevo-nombre/,Suspenden continuación de Kínder Nxivm en Huixquilucan ...,"... una Corte de Distrito en Nueva York, entre ellos, tráfico sexual, <em>robo</em> de identidad, ... Además, Fabiola Sánchez de la <em>Madrid</em>, socia y directiva de Rainbow, ... del centro escolar se mudaron a la <em>calle</em> Jesús del Monte número 4. ... para operar un establecimiento mercantil en la <em>avenida</em> Jesús del Monte 4,&nbsp;...",25 jun. 2019
https://www.elmundo.es/madrid/2019/02/11/5c60790021efa0e53b8b458a.html,"La Policía tiene fichados a 300 carteristas, todos ellos extranjeros","Además, muchos de estos <em>robos</em> no se denuncian. ... En el Metro de <em>Madrid</em> se mueven de forma camaleónica grupos organizados que&nbsp;...",11 feb. 2019
https://elpais.com/ccaa/2019/05/23/madrid/1558638773_988243.html,Asesinada a golpes una mujer de 84 años en su piso de Fuenlabrada ...,"... los investigadores es que fue víctima de un <em>robo</em>, ya que la vivienda ... situada en el número 6 de la <em>calle</em> de los Ángeles, en el centro de la localidad. ... de la Comunidad de <em>Madrid</em> (Summa) certificaron el fallecimiento.",23 may. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/duenos-frustran-mazazos-barrio-Pilar-2-2092010784--20190204092008.html,Sorprendidos por los dueños mientras intentaban robar un bar a ...,"Nuevo intento de <em>robo</em> en un bar de <em>Madrid</em>. Ha ocurrido hace unas horas, en la <em>calle</em> la Bañeza, en el barrio del Pilar. Los ladrones han&nbsp;...",4 feb. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/Noche-robos-bares-capital-2-2052414739--20180925075559.html,Noche de robos en tres bares de la capital,"Nueva noche de <em>robos</em> en <em>Madrid</em>. ... El primer objetivo ha sido en la <em>calle Calle</em> Melchor Cano, en el distrito de Moncloa y pocas horas&nbsp;...",24 sept. 2018
http://www.telemadrid.es/programas/buenos-dias-madrid/Robo-mazazos-farmacia-Vicalvaro-2-2084211560--20190109073737.html,Robo a mazazos en una farmacia de Vicálvaro,"Los ladrones han destrozado el escaparate de la farmacia que se encuentra en el número 33 de la <em>calle</em> San Cipriano, en el distrito de&nbsp;...",8 ene. 2019
http://www.telemadrid.es/programas/telenoticias-1/banda-menores-atemoriza-Fuenlabrada-asaltos-2-2087811236--20190121024715.html,Una banda de menores atemoriza Fuenlabrada con asaltos y robos,Ahora no quiere salir solo a la <em>calle</em>. ... Se trata de un numeroso grupo de menores que cometen <em>robos</em> con violencia e intimidación en el&nbsp;...,21 ene. 2019
https://www.madridesnoticia.es/2019/03/calle-pasa-pasadizo-panecillo-tradicion/,"Calle de la Pasa y Pasadizo del Panecillo, dos 'entresijos' históricos ...","El caso de la <em>Calle</em> de la Pasa, cuya denominación actual ya ... unos panecillos se convirtieron en protagonistas de dos calles de <em>Madrid</em> de los&nbsp;...",3 mar. 2019
https://www.europapress.es/madrid/noticia-ladrones-embisten-dos-coches-policiales-robar-pasteleria-mostoles-20190415115031.html,Unos ladrones embisten dos coches policiales tras robar en una ...,"<em>MADRID</em>, 15 Abr. (EUROPA PRESS) -. Un grupo de ladrones ha ... de la Policía de <em>Madrid</em>. El <em>robo</em> tuvo lugar poco después de las 5 horas de este lunes en la pastelería Cala-Millor, en la <em>calle</em> Plasencia de Móstoles.",15 abr. 2019
https://majadahondamagazin.es/nuevo-robo-en-chalets-de-majadahonda-parque-welby-guardia-civil-detiene-al-ladron-135448,Nuevo robo en Majadahonda (Parque Welby): Guardia Civil detiene al ...,JORGE RUBIO. El auge de la criminalidad en Majadahonda detectado en el último informe del Ministerio del Interior sigue siendo noticia y así&nbsp;...,6 may. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/Nuevo-Usera-reventar-maquinas-tragaperras-2-2113608622--20190417083150.html,Roban en un bar de Usera para reventar las máquinas tragaperras,"Un bar de Usera vuelve a ser víctima de un <em>robo</em> con fuerza. ... Llegaron al bar de la <em>calle</em> Gabriel Usera forzaron la persiana metálica del local,&nbsp;...",16 abr. 2019
https://www.diariodepozuelo.es/104685-cada-vez-mas-robos-en-pozuelo,Cada vez más robos en Pozuelo,"Porque, hablando de coche, mira al final de este artículo cómo ha quedado uno en la <em>Avenida</em> de Europa. La foto es de esta mañana, y los&nbsp;...",19 mar. 2019
https://www.elperiodico.com/es/barcelona/20190210/turista-denuncia-robo-reloj-200000-euros-calle-vila-olimpica-7296787,Un turista denuncia el robo de un reloj de 200.000 euros en plena ...,La enésima víctima ha sido un turista al que presuntamente han robado un reloj de 200.000 euros este domingo en la <em>avenida</em> de Icària y a&nbsp;...,10 feb. 2019
https://majadahondamagazin.es/robos-en-casas-y-comercios-hacen-de-majadahonda-la-3a-ciudad-mas-insegura-10-delitos-al-dia-128844,Robos en casas y comercios hacen de Majadahonda la 3ª ciudad más ...,"Los únicos delitos que bajan en la ciudad son los <em>robos</em> de ... ya que en la Comunidad de <em>Madrid</em> la criminalidad “se ha incrementado un 2,3%&nbsp;...",23 feb. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/Oleada-lavanderias-Usera-Villaverde-Orcasitas-2-2091110871--20190201085915.html,"Oleada de robos en lavanderías en los distritos de Usera, Villaverde y ...",Oleada de <em>robos</em> en lavanderías autoservicio. Ya van siete solo en el mes de enero. Son al menos dos los ladrones y operan en los distritos de&nbsp;...,31 ene. 2019
https://www.elmundo.es/madrid/2019/04/09/5cac9c2021efa0c76b8b4645.html,Redada policial contra una banda de ladrones de camiones y ...,Fuentes de la Jefatura Superior de Policía de <em>Madrid</em> han indicado a Efe ... una red organizada dedicada al <em>robo</em> en interior de camiones y a la&nbsp;...,9 abr. 2019
https://www.europapress.es/chance/gente/noticia-lucia-rivera-desvela-robo-sufrido-plena-calle-20190423182010.html,Lucía Rivera desvela el robo que ha sufrido en plena calle,"<em>MADRID</em>, 23 Abr. (CHANCE). Lucía Rivera ha sufrido un <em>robo</em> en plena <em>calle</em> en Barcelona y lo ha querido relatar en su cuenta de Instagram.",23 abr. 2019
https://www.elmundo.es/madrid/2019/05/16/5cdc4b8321efa051278b4647.html,Detenida una banda de ladrones de pisos al intentar un robo,La Policía Nacional ha detenido a una banda georgiana de ladrones de pisos cuando intentaron robar en Vallecas el pasado domingo.,15 may. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/Asalto-mazazos-casa-apuestas-Mostole-2-2121407840--20190513074313.html,Asalto a mazazos a una casa de apuestas de Móstoles,"Nuevo <em>robo</em> en Móstoles, con un asalto en la madrugada de este lunes a una casa de ... Se desconoce de momento, el montante del <em>robo</em>.",12 may. 2019
http://www.telemadrid.es/programas/madrid-directo/oleada-robos-locales-Pinto-2-2076112447--20181213075509.html,Oleada de robos en Pinto,Los comerciantes de Pinto denuncian que están sufriendo una oleada de <em>robos</em>. El último se ha producido hace unas horas y los ladrones se&nbsp;...,13 dic. 2018
https://www.abc.es/espana/madrid/abci-robo-principal-hipotesis-muerte-anciano-leganes-201901040142_noticia.html,"Un robo, principal hipótesis de la muerte de un anciano en Leganés","Un <em>robo</em>, principal hipótesis de la muerte de un anciano en Leganés ... vivienda, una casa baja situada en la pequeña <em>calle</em> del Faisán, en Leganés. ... En 2018, la Comunidad de <em>Madrid</em> registró 34 crímenes violentos, uno de&nbsp;...",3 ene. 2019
https://cronicaglobal.elespanol.com/vida/robo-chica-bolso-video_235134_102.html,Intento de robo a plena luz del día en Barcelona,"El corto documenta la acción criminal perpetrada ante el número 1 de la <em>calle</em> Villarroel de Barcelona, frente a un restaurante de comida&nbsp;...",6 abr. 2019
http://www.telemadrid.es/programas/telenoticias-fin-de-semana/roban-bolso-descuido-bares-Chueca-2-2114808513--20190421024252.html,Así te roban el bolso en un descuido en bares de Chueca,Atención al <em>robo</em> que se está detectando en los bares y locales de Chueca. ... Sólo por <em>robos</em> de teléfonos móviles en el centro de <em>Madrid</em> se&nbsp;...,21 abr. 2019
http://www.telemadrid.es/noticias/madrid/Bandas-carteristas-llegan-Madrid-rebajas-2-2083611622--20190107025019.html,Llegan a Madrid las rebajas y con ellas...bandas de carteristas,"Con las rebajas vienen a <em>Madrid</em> no a comprar, sino a llevarse las compras de los consumidores. La policía alerta de bandas de carteristas y&nbsp;...",7 ene. 2019
https://www.lavanguardia.com/local/madrid/20190109/454044749707/robo-narcotraficantes-disparo-herido-hotel-madrid.html,Un robo entre narcotraficantes deja un herido en un hotel de Madrid,"Los hechos se produjeron, por causas que ahora se está investigando, en el hotel Petit Palace, situado en el número 14 de la <em>calle</em> Arturo&nbsp;...",9 ene. 2019
https://www.abc.es/espana/madrid/abci-atropellan-policia-fuera-servicio-intervino-robo-amoroso-201902050157_noticia.html,Atropellan a un policía fuera de servicio que intervino en un «robo ...,"... en la <em>calle</em> de Amadeo Nervo, 8, en el distrito de Retiro, junto al <em>parque</em>. ... En el supermercado, algunos trabajadores comentan que los <em>robos</em> en la ... del día»: «Pero no es algo que ocurra sólo aquí, sino en todo <em>Madrid</em>».",4 feb. 2019
https://www.miracorredor.tv/trece-detenidos-en-madrid-guadalajara-y-otras-provincias-por-robos-trafico-de-drogas-y-secuestros/,"Trece detenidos en Madrid, Guadalajara y otras provincias por robos ...","La Guardia Civil ha detenido a 13 personas por delitos de tráfico de drogas, <em>robo</em> con violencia en domicilios y secuestros, dentro de una&nbsp;...",12 feb. 2019
https://www.republica.com/2019/01/24/las-victimas-por-el-robo-de-bebes-se-manifiestan-este-sabado-en-madrid/,Las víctimas por el robo de bebés en España se manifiestan este ...,Las asociaciones organizadoras invitan a todos los ciudadanos a sumarse a la marcha para mostrar su apoyo a la Ley de Bebés Robados que&nbsp;...,24 ene. 2019
https://www.lasprovincias.es/sucesos/robos-pisos-banda-especializada-20190512144836-nt.html,Cae una banda itinerante especializada en robar pisos en Valencia y ...,"... de ladrones itinerantes especializada en el <em>robo</em> de pisos por todo el ... Gijón el pasado agosto, se ha saldado con detenciones en <em>Madrid</em>,&nbsp;...",12 may. 2019
https://www.elperiodicodearagon.com/noticias/aragon/detenido-robo-violencia-intimidacion-bar-avenida-madrid_1340836.html,Detenido por un robo con violencia e intimidación en un bar de ...,"Los hechos tuvieron lugar en la tarde del 2 de febrero, cuando una mujer que se encontraba al frente de un bar de la <em>avenida</em> de <em>Madrid</em> de&nbsp;...",4 feb. 2019
http://www.telemadrid.es/noticias/madrid/Quince-detenidos-ancianos-metodo-amoroso-2-2099210069--20190228102102.html,Quince detenidos por robo de joyas a ancianos por el método del ...,Quince detenidos por <em>robo</em> de joyas a ancianos por el método del ... que eran abordadas en la <em>calle</em> por mujeres jóvenes que mostrando una&nbsp;...,28 feb. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/amenazaron-matarme-violar-ninas-dinero-Galapagar-robos-sucesos-sucuestro-2-2085711425--20190114111939.html,"Secuestro exprés en Galapagar: ""Amenazaron con violar a las niñas ...","Luego abrió la puerta de la <em>calle</em> por la que accedió otro de los ladrones, que se quedó con las menores, mientras el otro se dirigió a la&nbsp;...",14 ene. 2019
https://www.abc.es/espana/madrid/abci-persecucion-atraco-pistola-restaurante-y-asalto-churreria-201812180151_noticia.html,"Persecución, atraco con pistola a un restaurante y asalto a una churrería","Sociedad · <em>Madrid</em> .... Al menos se produjeron dos <em>robos</em> en establecimientos, con muy poco ... en el restaurante Los Arroces de Segis, situado en la <em>avenida</em> de la ... Se encuentra muy cerca de los juzgados de <em>Plaza</em> de Castilla y está ... el número 63 de la <em>calle</em> del Monasterio de Silos, esquina con la del&nbsp;...",17 dic. 2018
https://www.heraldo.es/noticias/aragon/zaragoza/2019/01/23/cuatro-detenidos-tras-ser-sorprendidos-cuando-intentaban-robar-dos-comercios-las-delicias-1288890-2261126.html,Cuatro detenidos al ser pillados in fraganti cuando cometían dos ...,... al ser pillados in fraganti cuando cometían dos <em>robos</em> en Las Delicias ... cuanto intentaban acceder a una joyería de la <em>avenida</em> de <em>Madrid</em> y la ... del escaparate de un establecimiento comercial de la <em>calle</em> Juan Carlos I de&nbsp;...,23 ene. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/Detenido-atacar-bar-barrio-Pilar-2-2105509432--20190321075457.html,Detenido tras atacar un bar en el barrio del Pilar con la tapa de una ...,"Se trata de un <em>robo</em> perpetrado por un individuo que ha actuado en solitario. Su objetivo: una cafetería situada en la <em>calle</em> Chantada, en el&nbsp;...",20 mar. 2019
https://www.elnortedecastilla.es/valladolid/desarticulada-madrid-valencia-20190415120452-nt.html,Desarticulan en Madrid y Valencia una banda criminal que robó en ...,Desarticulan en <em>Madrid</em> y Valencia una banda criminal que robó en una ... Cuatro de ellos eran los encargados de perpetrar los <em>robos</em> y de dar&nbsp;...,15 abr. 2019
https://www.abc.es/espana/madrid/abci-miedo-entre-vecinos-anciano-muerto-robo-intentamos-no-salir-casa-201901060107_noticia.html,Miedo entre los vecinos del anciano muerto en un robo: «Intentamos ...,"En la pequeña <em>calle</em> del Faisán, en Leganés, impera el silencio y crece ... Los agentes del Grupo VI de Homicidios de <em>Madrid</em> investigan ahora&nbsp;...",5 ene. 2019
http://www.telemadrid.es/programas/telenoticias-1/Inquietud-vecinal-robos-Titulcia-2-2092010817--20190204024627.html,Inquietud vecinal por robos en varias viviendas en Titulcia,"El sexto se produjo en el bar, junto a la <em>plaza</em>, cuando estaba cerrado. ... Los <em>robos</em>, se producen aprovechando la ausencia en las viviendas&nbsp;...",4 feb. 2019
